10	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
11	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
12	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
13	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
14	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
15	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
16	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
17	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
18	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
19	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
20	[0.7434950965235335, 0.7433051616518647, 0.7427937292701369, 0.7438220538492772, 0.742555261451361, 0.7422814646890386, 0.7453617129591232, 0.7440318958574926, 0.744124194394825, 0.7462634760509281, 0.750340362707498, 0.8344828361915221, 0.8655744365180689, 0.8640690937934968, 0.783423605389551, 0.7466765864363406, 0.7374544813115149, 0.7381558545614113, 0.7328796814769032, 0.7376188087614147, 0.7422536213192281, 0.7427008389465536, 0.7442515505760255, 0.7420185183619842, 0.7469722475921489, 0.7450246748750302, 0.7418216680422242, 0.7402170824443387, 0.7413517690626417, 0.7393245521263734, 0.7407190371601087, 0.7426112500621131]	[0.7439653919563366, 0.7440178891909772, 0.7446247685118518, 0.7435481242334427, 0.7447211917227474, 0.7448773854997458, 0.7421384485185282, 0.7430838533934857, 0.7430409286183359, 0.7362493385300233, 0.7261080302344811, 0.6306988117366017, 0.6190702331206188, 0.5176232110775427, 0.6286702620059438, 0.7134307091526014, 0.7241691424933319, 0.7399961898006275, 0.7505517101661634, 0.7431583884096007, 0.7426972472988347, 0.7429169360833708, 0.7429732102870571, 0.7415451500657742, 0.7397838128614649, 0.7414580935665832, 0.7448250226411425, 0.7470329366527673, 0.7453138924919596, 0.7469483883141029, 0.745847807032916, 0.7439495318881039]	
